id;domain;priority;method;control;scenario;evidence;acceptance;initial_state;source;required_run;result;owner;executed_at;evidence_path;notes;bug_or_commit
VFX-025;10. Trajetórias e VFX;P1;VIS;VFX de trave;Poste e travessão.;vídeo;Pulso/feedback nasce no impacto e não antes.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-025/;;
VFX-026;10. Trajetórias e VFX;P1;VIS;VFX de gol;Gol próximo e distante.;vídeo;Escala respeita profundidade e placar atualiza uma vez.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-026/;;
VFX-027;10. Trajetórias e VFX;P1;VIS;Rastro de bola em 1.0x;Passes e chutes.;vídeo;Rastro é sutil, curto e não cria duas bolas aparentes.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-027/;;
VFX-028;10. Trajetórias e VFX;P0;VIS;Rastro em TURBO;Executar 3.6x.;vídeo;"Comprimento/intensidade adaptam-se; não vira linha frenética contínua.";PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-028/;;
VFX-029;10. Trajetórias e VFX;P0;VIS;Pulso em TURBO;Eventos repetidos em 3.6x.;vídeo;"Duração escala com velocidade; pulsos não se acumulam.";PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-029/;;
VFX-030;10. Trajetórias e VFX;P0;AUTO;Limpeza de VFX;Sequência de eventos e reinícios.;contagem de objetos VFX;"Objetos expirados são removidos; nenhuma sobra entre partidas.";PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-030/;;
VFX-031;10. Trajetórias e VFX;P2;VIS;VFX de impedimento;Jogada interrompida.;captura/vídeo;Feedback identifica evento sem cobrir linha e atletas.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-031/;;
VFX-032;10. Trajetórias e VFX;P2;VIS;VFX de cartão;Amarelo e vermelho.;vídeo;"Visível e breve; não bloqueia controles essenciais.";PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-032/;;
VFX-033;10. Trajetórias e VFX;P2;VIS;VFX de substituição;Entrada/saída.;vídeo;Identifica atletas corretos sem congelar o jogo indevidamente.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-033/;;
VFX-034;10. Trajetórias e VFX;P1;VIS;VFX de posse/momentum;Mudanças rápidas de domínio.;vídeo;Indicador suaviza variações e não pisca excessivamente.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-034/;;
VFX-035;10. Trajetórias e VFX;P2;VIS;VFX de tempo adicional;Entrada nos acréscimos.;captura;Mensagem legível e não interfere no campo.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-035/;;
VFX-036;10. Trajetórias e VFX;P1;AUTO+VIS;Escala de VFX por profundidade;Repetir mesmo evento perto e longe.;medidas em pixels;Escala varia de forma monotônica e limitada.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-036/;;
VFX-037;10. Trajetórias e VFX;P1;VIS;Opacidade em sobreposição;Dois efeitos simultâneos.;captura;Bola e atletas continuam identificáveis.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-037/;;
VFX-038;10. Trajetórias e VFX;P2;VIS;Sem clipping em bordas;Evento próximo à linha/tela.;captura;Efeito é contido ou reposicionado sem corte feio.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-038/;;
VFX-039;10. Trajetórias e VFX;P1;A11Y+VIS;Reduced motion;Ativar preferência de movimento reduzido.;comparação on/off;Remove/reduz rastro, pulso e animações não essenciais sem perder informação.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-039/;;
VFX-040;10. Trajetórias e VFX;P1;A11Y;Sem dependência exclusiva de cor;Gol, cartão, impedimento e seleção.;capturas em escala de cinza;Forma, texto ou ícone complementa a cor.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-040/;;
VFX-041;10. Trajetórias e VFX;P2;A11Y;Contraste de VFX;Campo claro/escuro e uniformes variados.;medição e painel;Feedback permanece perceptível sem brilho excessivo.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-041/;;
VFX-042;10. Trajetórias e VFX;P1;AUTO;Cache de projeção limpo;Trocar resolução e orientação repetidamente.;tamanho dos caches;"Caches inválidos são descartados; nenhum crescimento contínuo.";PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-042/;;
VFX-043;10. Trajetórias e VFX;P0;AUTO;Cache de VFX limpo;Jogar 20 partidas seguidas.;objetos alocados;Contagem retorna ao baseline após cada partida.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-043/;;
VFX-044;10. Trajetórias e VFX;P2;VIS;Gomos/rotação da bola;Bola gira em passe, chute e quique.;clipes em 0,5x;Rotação acompanha vetor sem parecer textura fixa ou giro invertido.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-044/;;
VFX-045;10. Trajetórias e VFX;P1;VIS;Moldura visual consistente;Comparar partida, falta e pênalti.;capturas lado a lado;Mesma linguagem de campo, câmera e overlays em todas as cenas.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/10_Trajet_rias_e_VFX/VFX-045/;;
UX-001;11. UX;P1;PAINEL HUMANO;Carregamento: compreensão imediata;"Abrir a tela sem instrução prévia e pedir a 3 usuários que indiquem a ação principal; foco em feedback de progresso e falha.";taxa de acerto + comentários;Pelo menos 2/3 identificam a ação principal em até 5 s.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-001/;;
UX-002;11. UX;P1;DIR;Carregamento: conclusão sem bloqueio;Executar o fluxo principal e um caminho de volta/cancelamento.;vídeo do fluxo;Fluxo termina sem botão oculto, estado morto, perda silenciosa ou navegação circular.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-002/;;
UX-003;11. UX;P1;PAINEL HUMANO;Tela inicial: compreensão imediata;"Abrir a tela sem instrução prévia e pedir a 3 usuários que indiquem a ação principal; foco em hierarquia de jogar, continuar e configurações.";taxa de acerto + comentários;Pelo menos 2/3 identificam a ação principal em até 5 s.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-003/;;
UX-004;11. UX;P1;DIR;Tela inicial: conclusão sem bloqueio;Executar o fluxo principal e um caminho de volta/cancelamento.;vídeo do fluxo;Fluxo termina sem botão oculto, estado morto, perda silenciosa ou navegação circular.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-004/;;
UX-005;11. UX;P1;PAINEL HUMANO;Seleção de modo: compreensão imediata;"Abrir a tela sem instrução prévia e pedir a 3 usuários que indiquem a ação principal; foco em clareza das opções e consequências.";taxa de acerto + comentários;Pelo menos 2/3 identificam a ação principal em até 5 s.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-005/;;
UX-006;11. UX;P1;DIR;Seleção de modo: conclusão sem bloqueio;Executar o fluxo principal e um caminho de volta/cancelamento.;vídeo do fluxo;Fluxo termina sem botão oculto, estado morto, perda silenciosa ou navegação circular.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-006/;;
UX-007;11. UX;P1;PAINEL HUMANO;Draft: compreensão imediata;"Abrir a tela sem instrução prévia e pedir a 3 usuários que indiquem a ação principal; foco em sorteio, escolha, reroll e estado do elenco.";taxa de acerto + comentários;Pelo menos 2/3 identificam a ação principal em até 5 s.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-007/;;
UX-008;11. UX;P0;DIR;Draft: conclusão sem bloqueio;Executar o fluxo principal e um caminho de volta/cancelamento.;vídeo do fluxo;Fluxo termina sem botão oculto, estado morto, perda silenciosa ou navegação circular.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-008/;;
UX-009;11. UX;P1;PAINEL HUMANO;Elenco: compreensão imediata;"Abrir a tela sem instrução prévia e pedir a 3 usuários que indiquem a ação principal; foco em titulares, reservas e posições.";taxa de acerto + comentários;Pelo menos 2/3 identificam a ação principal em até 5 s.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-009/;;
UX-010;11. UX;P1;DIR;Elenco: conclusão sem bloqueio;Executar o fluxo principal e um caminho de volta/cancelamento.;vídeo do fluxo;Fluxo termina sem botão oculto, estado morto, perda silenciosa ou navegação circular.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-010/;;
UX-011;11. UX;P1;PAINEL HUMANO;Formação: compreensão imediata;"Abrir a tela sem instrução prévia e pedir a 3 usuários que indiquem a ação principal; foco em campo, troca de jogadores e compatibilidade.";taxa de acerto + comentários;Pelo menos 2/3 identificam a ação principal em até 5 s.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-011/;;
UX-012;11. UX;P0;DIR;Formação: conclusão sem bloqueio;Executar o fluxo principal e um caminho de volta/cancelamento.;vídeo do fluxo;Fluxo termina sem botão oculto, estado morto, perda silenciosa ou navegação circular.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-012/;;
UX-013;11. UX;P1;PAINEL HUMANO;Táticas: compreensão imediata;"Abrir a tela sem instrução prévia e pedir a 3 usuários que indiquem a ação principal; foco em mentalidade, estilo e instruções.";taxa de acerto + comentários;Pelo menos 2/3 identificam a ação principal em até 5 s.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-013/;;
UX-014;11. UX;P0;DIR;Táticas: conclusão sem bloqueio;Executar o fluxo principal e um caminho de volta/cancelamento.;vídeo do fluxo;Fluxo termina sem botão oculto, estado morto, perda silenciosa ou navegação circular.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-014/;;
UX-015;11. UX;P1;PAINEL HUMANO;Adversário: compreensão imediata;"Abrir a tela sem instrução prévia e pedir a 3 usuários que indiquem a ação principal; foco em leitura de formação, força e ameaças.";taxa de acerto + comentários;Pelo menos 2/3 identificam a ação principal em até 5 s.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-015/;;
UX-016;11. UX;P1;DIR;Adversário: conclusão sem bloqueio;Executar o fluxo principal e um caminho de volta/cancelamento.;vídeo do fluxo;Fluxo termina sem botão oculto, estado morto, perda silenciosa ou navegação circular.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-016/;;
UX-017;11. UX;P1;PAINEL HUMANO;Pré-jogo: compreensão imediata;"Abrir a tela sem instrução prévia e pedir a 3 usuários que indiquem a ação principal; foco em resumo e início da partida.";taxa de acerto + comentários;Pelo menos 2/3 identificam a ação principal em até 5 s.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-017/;;
UX-018;11. UX;P0;DIR;Pré-jogo: conclusão sem bloqueio;Executar o fluxo principal e um caminho de volta/cancelamento.;vídeo do fluxo;Fluxo termina sem botão oculto, estado morto, perda silenciosa ou navegação circular.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-018/;;
UX-019;11. UX;P1;PAINEL HUMANO;Intervalo: compreensão imediata;"Abrir a tela sem instrução prévia e pedir a 3 usuários que indiquem a ação principal; foco em estatísticas, ajustes e retorno.";taxa de acerto + comentários;Pelo menos 2/3 identificam a ação principal em até 5 s.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-019/;;
UX-020;11. UX;P1;DIR;Intervalo: conclusão sem bloqueio;Executar o fluxo principal e um caminho de volta/cancelamento.;vídeo do fluxo;Fluxo termina sem botão oculto, estado morto, perda silenciosa ou navegação circular.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-020/;;
UX-021;11. UX;P1;PAINEL HUMANO;Pós-jogo: compreensão imediata;"Abrir a tela sem instrução prévia e pedir a 3 usuários que indiquem a ação principal; foco em resultado, notas e eventos.";taxa de acerto + comentários;Pelo menos 2/3 identificam a ação principal em até 5 s.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-021/;;
UX-022;11. UX;P0;DIR;Pós-jogo: conclusão sem bloqueio;Executar o fluxo principal e um caminho de volta/cancelamento.;vídeo do fluxo;Fluxo termina sem botão oculto, estado morto, perda silenciosa ou navegação circular.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-022/;;
UX-023;11. UX;P1;PAINEL HUMANO;Fase de grupos: compreensão imediata;"Abrir a tela sem instrução prévia e pedir a 3 usuários que indiquem a ação principal; foco em tabela, rodada e classificação.";taxa de acerto + comentários;Pelo menos 2/3 identificam a ação principal em até 5 s.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-023/;;
UX-024;11. UX;P1;DIR;Fase de grupos: conclusão sem bloqueio;Executar o fluxo principal e um caminho de volta/cancelamento.;vídeo do fluxo;Fluxo termina sem botão oculto, estado morto, perda silenciosa ou navegação circular.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-024/;;
UX-025;11. UX;P1;PAINEL HUMANO;Chaveamento: compreensão imediata;"Abrir a tela sem instrução prévia e pedir a 3 usuários que indiquem a ação principal; foco em caminho do mata-mata e confronto atual.";taxa de acerto + comentários;Pelo menos 2/3 identificam a ação principal em até 5 s.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-025/;;
UX-026;11. UX;P1;DIR;Chaveamento: conclusão sem bloqueio;Executar o fluxo principal e um caminho de volta/cancelamento.;vídeo do fluxo;Fluxo termina sem botão oculto, estado morto, perda silenciosa ou navegação circular.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-026/;;
UX-027;11. UX;P1;PAINEL HUMANO;Configurações: compreensão imediata;"Abrir a tela sem instrução prévia e pedir a 3 usuários que indiquem a ação principal; foco em áudio, velocidade, visual e acessibilidade.";taxa de acerto + comentários;Pelo menos 2/3 identificam a ação principal em até 5 s.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-027/;;
UX-028;11. UX;P1;DIR;Configurações: conclusão sem bloqueio;Executar o fluxo principal e um caminho de volta/cancelamento.;vídeo do fluxo;Fluxo termina sem botão oculto, estado morto, perda silenciosa ou navegação circular.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-028/;;
UX-029;11. UX;P1;PAINEL HUMANO;Salvar/carregar: compreensão imediata;"Abrir a tela sem instrução prévia e pedir a 3 usuários que indiquem a ação principal; foco em lista, data, versão e confirmação.";taxa de acerto + comentários;Pelo menos 2/3 identificam a ação principal em até 5 s.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-029/;;
UX-030;11. UX;P0;DIR;Salvar/carregar: conclusão sem bloqueio;Executar o fluxo principal e um caminho de volta/cancelamento.;vídeo do fluxo;Fluxo termina sem botão oculto, estado morto, perda silenciosa ou navegação circular.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-030/;;
UX-031;11. UX;P1;PAINEL HUMANO;Ajuda/tutorial: compreensão imediata;"Abrir a tela sem instrução prévia e pedir a 3 usuários que indiquem a ação principal; foco em explicação contextual sem bloquear fluxo.";taxa de acerto + comentários;Pelo menos 2/3 identificam a ação principal em até 5 s.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-031/;;
UX-032;11. UX;P1;DIR;Ajuda/tutorial: conclusão sem bloqueio;Executar o fluxo principal e um caminho de volta/cancelamento.;vídeo do fluxo;Fluxo termina sem botão oculto, estado morto, perda silenciosa ou navegação circular.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-032/;;
UX-033;11. UX;P0;PAINEL HUMANO;Placar: leitura em um olhar;Partida em desktop e mobile.;teste de 3 s;Usuário identifica seleções, placar e tempo em até 3 s.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-033/;;
UX-034;11. UX;P1;DIR;Velocidade: estado visível;Alternar 1.0x, 1.8x e 3.6x.;capturas;Velocidade ativa é inequívoca e controle é fácil de alcançar.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-034/;;
UX-035;11. UX;P0;DIR;Pausa: estado e retomada;Pausar durante lance.;vídeo;"Estado pausado é claro; retomar exige uma ação e não gera clique acidental.";PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-035/;;
UX-036;11. UX;P1;DIR;Mentalidade: efeito compreensível;Trocar defensiva/equilibrada/ofensiva.;UI + tooltip;Usuário entende alteração sem sliders ambíguos ou duplicidade de comando.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-036/;;
UX-037;11. UX;P1;DIR;Tabs Tudo/Adversário/Estatísticas;Alternar durante jogo.;vídeo;Conteúdo muda sem perder contexto ou cobrir ação crítica permanentemente.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-037/;;
UX-038;11. UX;P0;AUTO+VIS;Eventos: ordem cronológica;Partida com gols, cartões e substituições.;lista x log;"Ordem e minuto correspondem ao motor; duplicatas ausentes.";PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-038/;;
UX-039;11. UX;P0;AUTO;Estatísticas: consistência;Comparar painel e resultado final.;snapshot antes/depois;Números iguais e rótulos claros.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-039/;;
UX-040;11. UX;P1;PAINEL HUMANO;Momentum: interpretação;Mudanças de domínio.;teste de compreensão;Usuários entendem tendência sem confundir com probabilidade garantida de gol.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-040/;;
UX-041;11. UX;P1;VIS;Destaques: não ocultar jogo;Eventos importantes aparecem.;vídeo;Overlay é breve, legível e não impede acompanhar a bola.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-041/;;
UX-042;11. UX;P0;DIR;Botão continuar pós-jogo;Resultado encerrado.;vídeo;Botão é visível, funciona uma vez e avança à tela correta.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-042/;;
UX-043;11. UX;P1;DIR;Mensagem de erro acionável;Forçar falha de save/build/dados.;captura da mensagem;Explica o que ocorreu, impacto e ação possível sem stack técnico bruto.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-043/;;
UX-044;11. UX;P1;DIR;Confirmação de ação destrutiva;Apagar save ou reiniciar torneio.;vídeo;Exige confirmação clara e oferece cancelar.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-044/;;
UX-045;11. UX;P0;DIR;Prevenção de escolha duplicada no draft;Tentar selecionar atleta já escolhido.;vídeo + estado;Ação é bloqueada antes de corromper elenco e motivo é mostrado.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-045/;;
UX-046;11. UX;P0;DIR;Salvaguarda 10/11 sem reroll;Chegar ao fim do draft com elenco incompleto.;vídeo;"Sistema oferece caminho válido para completar; não prende o usuário.";PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-046/;;
UX-047;11. UX;P2;DIR;Persistência de preferências;Alterar áudio, velocidade e layout.;reabertura da página;Preferências suportadas permanecem e podem ser resetadas.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-047/;;
UX-048;11. UX;P1;DIR;Voltar sem perder alterações;Entrar em subpainel tático e retornar.;antes/depois;"Mudanças confirmadas permanecem; não confirmadas são tratadas explicitamente.";PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-048/;;
UX-049;11. UX;P2;VIS;Estado vazio;Abrir saves/eventos sem conteúdo.;capturas;Exibe mensagem e próxima ação, não área vazia ambígua.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-049/;;
UX-050;11. UX;P1;VIS;Consistência visual global;Comparar todas as telas.;painel de capturas;Tipografia, espaçamento, cores e componentes seguem sistema único.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/11_UX/UX-050/;;
MOB-001;12. Mobile;P0;DIR;Abertura em celular real;Abrir build em Android e iOS suportados.;vídeo de carregamento;Chega ao menu sem loading infinito ou tela branca.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/12_Mobile/MOB-001/;;
MOB-002;12. Mobile;P0;VIS;Retrato: tela inicial;Viewport 360x800 e 390x844.;capturas;"Conteúdo cabe sem rolagem horizontal; CTA principal visível.";PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/12_Mobile/MOB-002/;;
MOB-003;12. Mobile;P1;VIS;Paisagem: tela inicial;Viewport 800x360 e 844x390.;capturas;Layout reorganiza sem sobreposição.;PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/12_Mobile/MOB-003/;;
MOB-004;12. Mobile;P0;DIR;Retrato: draft;Completar uma escolha.;vídeo;"Cartas, dados e ações são tocáveis; nenhuma informação essencial cortada.";PENDENTE 2.5D;AUDITORIA 650;True;PENDENTE;;;evidence/12_Mobile/MOB-004/;;
